GENE	sample0_1	sample	sample10	sample50	sample500
KYNU	5.80001	58.0001	580.001	2900.005	29000.050000000003
KY	0.0	0.0	0.0	0.0	0.0
L1CAM	0.0	0.0	0.0	0.0	0.0
L1TD1	0.0	0.0	0.0	0.0	0.0
L2HGDH	0.0	0.0	0.0	0.0	0.0
L3MBTL2	1.4526	14.526	145.26	726.3	7263.0
L3MBTL3	1.11195019853	11.1195019853	111.19501985299999	555.9750992649999	5559.75099265
L3MBTL4	0.0	0.0	0.0	0.0	0.0
L3MBTL1	0.0	0.0	0.0	0.0	0.0
LACE1	0.0	0.0	0.0	0.0	0.0
LACRT	0.0	0.0	0.0	0.0	0.0
LACTB2	0.0	0.0	0.0	0.0	0.0
LACTB	1.8627300000000002	18.6273	186.27300000000002	931.3650000000001	9313.650000000001
LAD1	0.0	0.0	0.0	0.0	0.0
LAG3	0.0	0.0	0.0	0.0	0.0
LAGE3	2.64828	26.4828	264.82800000000003	1324.14	13241.4
LAIR1	9.510561011806	95.10561011806	951.0561011806	4755.280505903	47552.80505903
LAIR2	0.0	0.0	0.0	0.0	0.0
LALBA	0.0	0.0	0.0	0.0	0.0
LAMA1	0.0	0.0	0.0	0.0	0.0
LAMA2	0.0	0.0	0.0	0.0	0.0
LAMA3	0.0	0.0	0.0	0.0	0.0
LAMA4	0.0	0.0	0.0	0.0	0.0
LAMA5	0.0	0.0	0.0	0.0	0.0
LAMB1	1.983595118229	19.83595118229	198.3595118229	991.7975591145	9917.975591145
LAMB2	0.660974	6.6097399999999995	66.0974	330.48699999999997	3304.87
LAMB3	0.0	0.0	0.0	0.0	0.0
LAMB4	0.0	0.0	0.0	0.0	0.0
LAMC1	0.0	0.0	0.0	0.0	0.0
LAMC2	0.0	0.0	0.0	0.0	0.0
LAMC3	0.0	0.0	0.0	0.0	0.0
LAMP1	13.870731000000001	138.70731	1387.0731	6935.3655	69353.655
LAMP2	6.489579000000001	64.89579	648.9579000000001	3244.7895000000003	32447.895000000004
LAMP3	0.0	0.0	0.0	0.0	0.0
LANCL1	1.5209690216602	15.209690216602	152.09690216602002	760.4845108301	7604.845108301
LANCL2	0.0	0.0	0.0	0.0	0.0
LANCL3	0.0	0.0	0.0	0.0	0.0
LAP3	6.790380000000001	67.9038	679.038	3395.19	33951.9
LAPTM4A	9.56677	95.6677	956.6769999999999	4783.385	47833.85
LAPTM4B	0.0	0.0	0.0	0.0	0.0
LAPTM5	134.122	1341.22	13412.2	67061.0	670610.0
LARGE	0.0	0.0	0.0	0.0	0.0
LARP1B	0.0	0.0	0.0	0.0	0.0
LARP1	5.68483	56.8483	568.4830000000001	2842.415	28424.15
LARP4B	0.8051470000000001	8.05147	80.5147	402.5735	4025.735
LARP4	0.442875	4.42875	44.2875	221.4375	2214.375
LARP6	0.0	0.0	0.0	0.0	0.0
LARP7	3.2989800000000002	32.9898	329.898	1649.4900000000002	16494.9
LARS2	2.1805999999999996	21.805999999999997	218.05999999999997	1090.3	10902.999999999998
LARS	3.82813202367	38.2813202367	382.813202367	1914.066011835	19140.66011835
LAS1L	2.06581	20.6581	206.58100000000002	1032.905	10329.050000000001
LASP1	14.5137	145.137	1451.37	7256.85	72568.5
CERS2	9.540479999999999	95.4048	954.048	4770.24	47702.399999999994
CERS3	0.0	0.0	0.0	0.0	0.0
CERS4	0.0	0.0	0.0	0.0	0.0
CERS5	6.15633	61.5633	615.633	3078.165	30781.649999999998
CERS6	1.0852781	10.852781	108.52781	542.63905	5426.3905
LAT2	11.9211	119.211	1192.11	5960.55	59605.5
LATS1	3.7316700828285	37.316700828285	373.16700828285	1865.83504141425	18658.3504141425
LATS2	0.0	0.0	0.0	0.0	0.0
LAT	20.50514	205.0514	2050.514	10252.57	102525.7
LAX1	2.46641	24.6641	246.64100000000002	1233.2050000000002	12332.050000000001
LAYN	0.0	0.0	0.0	0.0	0.0
LBH	15.842099999999999	158.421	1584.21	7921.049999999999	79210.5
LBP	0.0	0.0	0.0	0.0	0.0
LBR	9.784424	97.84424	978.4424	4892.2119999999995	48922.12
LBX1	0.0	0.0	0.0	0.0	0.0
LBX2	0.0	0.0	0.0	0.0	0.0
SKOR1	0.0	0.0	0.0	0.0	0.0
LCA5L	1.09748	10.9748	109.748	548.74	5487.4
LCA5	0.0	0.0	0.0	0.0	0.0
LCAT	0.0	0.0	0.0	0.0	0.0
LCE1A	0.0	0.0	0.0	0.0	0.0
LCE1B	0.0	0.0	0.0	0.0	0.0
LCE1C	0.0	0.0	0.0	0.0	0.0
LCE1D	0.0	0.0	0.0	0.0	0.0
LCE1E	0.0	0.0	0.0	0.0	0.0
LCE1F	0.0	0.0	0.0	0.0	0.0
LCE2A	0.0	0.0	0.0	0.0	0.0
LCE2B	0.0	0.0	0.0	0.0	0.0
LCE2C	0.0	0.0	0.0	0.0	0.0
LCE2D	0.0	0.0	0.0	0.0	0.0
LCE3A	0.0	0.0	0.0	0.0	0.0
LCE3B	0.0	0.0	0.0	0.0	0.0
LCE3C	0.0	0.0	0.0	0.0	0.0
LCE3D	0.0	0.0	0.0	0.0	0.0
LCE3E	0.0	0.0	0.0	0.0	0.0
LCE4A	0.0	0.0	0.0	0.0	0.0
LCE5A	0.0	0.0	0.0	0.0	0.0
LCE6A	0.0	0.0	0.0	0.0	0.0
LCK	20.255860000000002	202.5586	2025.5860000000002	10127.93	101279.3
LCLAT1	1.16631	11.6631	116.631	583.155	5831.55
LCMT1	7.662138000000001	76.62138	766.2138	3831.069	38310.69
LCMT2	0.798395	7.98395	79.8395	399.1975	3991.975
LCN10	0.0	0.0	0.0	0.0	0.0
LCN12	0.0	0.0	0.0	0.0	0.0
LCN15	0.0	0.0	0.0	0.0	0.0
LCN1	0.0	0.0	0.0	0.0	0.0
LCN2	3.26984	32.6984	326.984	1634.92	16349.199999999999
LCN6	0.0	0.0	0.0	0.0	0.0
LCN8	0.0	0.0	0.0	0.0	0.0
LCN9	0.0	0.0	0.0	0.0	0.0
LCNL1	0.0	0.0	0.0	0.0	0.0
LCORL	0.0	0.0	0.0	0.0	0.0
LCOR	1.4367952712999998	14.367952713	143.67952713	718.39763565	7183.976356499999
LCP1	95.8313	958.313	9583.13	47915.65	479156.5
LCP2	34.613170000000004	346.1317	3461.317	17306.585000000003	173065.85
LCTL	0.0	0.0	0.0	0.0	0.0
LCT	0.0	0.0	0.0	0.0	0.0
LDB1	19.11828	191.1828	1911.828	9559.14	95591.4
LDB2	0.0	0.0	0.0	0.0	0.0
LDB3	0.0	0.0	0.0	0.0	0.0
LDHAL6A	0.0	0.0	0.0	0.0	0.0
LDHAL6B	0.0	0.0	0.0	0.0	0.0
LDHA	16.398303312	163.98303312	1639.8303311999998	8199.151656	81991.51655999999
LDHB	32.4872	324.872	3248.7200000000003	16243.6	162436.0
LDHC	0.0	0.0	0.0	0.0	0.0
LDHD	0.0	0.0	0.0	0.0	0.0
LDLRAD1	0.0	0.0	0.0	0.0	0.0
LDLRAD2	0.5720799999999999	5.7208	57.208	286.03999999999996	2860.3999999999996
LDLRAD3	1.65287	16.5287	165.287	826.4350000000001	8264.35
LDLRAP1	16.664099999999998	166.641	1666.4099999999999	8332.05	83320.5
LDLR	0.0	0.0	0.0	0.0	0.0
LDOC1L	1.28142	12.8142	128.142	640.71	6407.099999999999
LDOC1	1.8049700000000002	18.0497	180.497	902.4850000000001	9024.85
LEAP2	0.0	0.0	0.0	0.0	0.0
LECT1	0.0	0.0	0.0	0.0	0.0
LECT2	0.0	0.0	0.0	0.0	0.0
LEF1	10.49667	104.9667	1049.667	5248.335	52483.35
LEFTY1	1.53573	15.3573	153.573	767.865	7678.650000000001
LEFTY2	0.0	0.0	0.0	0.0	0.0
LEKR1	0.0	0.0	0.0	0.0	0.0
LELP1	0.0	0.0	0.0	0.0	0.0
LEMD1	0.0	0.0	0.0	0.0	0.0
LEMD2	4.75093	47.5093	475.093	2375.465	23754.65
LEMD3	1.4436370000000003	14.436370000000002	144.36370000000002	721.8185000000001	7218.185000000001
LENEP	0.0	0.0	0.0	0.0	0.0
LENG1	2.99126	29.9126	299.12600000000003	1495.63	14956.300000000001
LENG8	53.0235	530.235	5302.35	26511.75	265117.5
LENG9	0.0	0.0	0.0	0.0	0.0
LEO1	4.8628100000000005	48.6281	486.28100000000006	2431.405	24314.050000000003
P3H1	4.35332275	43.5332275	435.33227500000004	2176.661375	21766.61375
P3H2	0.0	0.0	0.0	0.0	0.0
P3H3	1.11238	11.1238	111.238	556.1899999999999	5561.9
LEPROTL1	3.4487699999999997	34.4877	344.87699999999995	1724.3849999999998	17243.85
LEPROT	8.96911	89.6911	896.9110000000001	4484.555	44845.55
LEPR	0.0	0.0	0.0	0.0	0.0
LEP	0.0	0.0	0.0	0.0	0.0
LETM1	3.39552	33.9552	339.55199999999996	1697.76	16977.6
LETM2	2.17647	21.7647	217.64700000000002	1088.2350000000001	10882.35
LETMD1	4.73827	47.3827	473.827	2369.135	23691.35
LEUTX	0.0	0.0	0.0	0.0	0.0
LFNG	21.42612	214.2612	2142.612	10713.06	107130.6
LGALS12	0.0	0.0	0.0	0.0	0.0
LGALS13	0.0	0.0	0.0	0.0	0.0
LGALS14	0.0	0.0	0.0	0.0	0.0
LGALS1	75.4438	754.438	7544.38	37721.9	377219.0
LGALS2	5.79852	57.9852	579.852	2899.2599999999998	28992.6
LGALS3BP	3.13976	31.3976	313.976	1569.88	15698.800000000001
LGALS3	9.65417	96.5417	965.417	4827.085	48270.850000000006
LGALS4	1.9532	19.532	195.32	976.6	9766.0
LGALS7B	0.0	0.0	0.0	0.0	0.0
LGALS7	0.0	0.0	0.0	0.0	0.0
LGALS8	6.1927	61.927	619.27	3096.35	30963.5
LGALS9B	2.1933599999999998	21.9336	219.33599999999998	1096.6799999999998	10966.8
LGALS9C	0.0	0.0	0.0	0.0	0.0
LGALS9	21.43933	214.3933	2143.933	10719.665	107196.65000000001
LGI1	0.0	0.0	0.0	0.0	0.0
LGI2	0.0	0.0	0.0	0.0	0.0
LGI3	0.0	0.0	0.0	0.0	0.0
LGI4	0.0	0.0	0.0	0.0	0.0
LGMN	0.0	0.0	0.0	0.0	0.0
LGR4	0.0	0.0	0.0	0.0	0.0
LGR5	0.0	0.0	0.0	0.0	0.0
LGR6	2.478443	24.78443	247.8443	1239.2215	12392.215
LGSN	0.0	0.0	0.0	0.0	0.0
EIF2D	4.53388	45.3388	453.388	2266.94	22669.399999999998
LHB	0.0	0.0	0.0	0.0	0.0
LHCGR	0.0	0.0	0.0	0.0	0.0
LHFPL1	0.0	0.0	0.0	0.0	0.0
LHFPL2	0.451647	4.51647	45.164699999999996	225.8235	2258.235
LHFPL3	0.0	0.0	0.0	0.0	0.0
LHFPL4	0.0	0.0	0.0	0.0	0.0
LHFPL5	0.0	0.0	0.0	0.0	0.0
LHFP	0.0	0.0	0.0	0.0	0.0
LHPP	4.824389999999999	48.2439	482.43899999999996	2412.1949999999997	24121.949999999997
LHX1	0.0	0.0	0.0	0.0	0.0
LHX2	0.0	0.0	0.0	0.0	0.0
LHX3	0.0	0.0	0.0	0.0	0.0
LHX4	2.27334	22.7334	227.334	1136.67	11366.699999999999
LHX5	0.0	0.0	0.0	0.0	0.0
LHX6	0.0	0.0	0.0	0.0	0.0
LHX8	0.0	0.0	0.0	0.0	0.0
LHX9	0.0	0.0	0.0	0.0	0.0
LIAS	2.637243557	26.37243557	263.7243557	1318.6217785000001	13186.217785
LIFR	0.0	0.0	0.0	0.0	0.0
LIF	0.0	0.0	0.0	0.0	0.0
LIG1	2.6954959999999994	26.954959999999996	269.54959999999994	1347.7479999999998	13477.479999999998
LIG3	2.87737	28.7737	287.737	1438.6850000000002	14386.85
LIG4	0.5899316082088999	5.899316082088999	58.99316082089	294.96580410444994	2949.6580410445
LILRA1	7.09375	70.9375	709.375	3546.875	35468.75
LILRA2	17.27385165189	172.73851651889998	1727.385165189	8636.925825945	86369.25825945
LILRA3	7.53342	75.3342	753.342	3766.7099999999996	37667.1
LILRA4	2.8331399999999998	28.3314	283.31399999999996	1416.57	14165.699999999999
LILRA5	18.46228	184.6228	1846.228	9231.140000000001	92311.40000000001
LILRA6	21.051839500000003	210.51839500000003	2105.18395	10525.919750000001	105259.19750000001
LILRB1	18.54297	185.4297	1854.297	9271.485	92714.84999999999
LILRB3	28.141033	281.41033	2814.1032999999998	14070.5165	140705.165
LILRB4	11.38781	113.8781	1138.781	5693.905	56939.05
LILRB5	0.470149	4.70149	47.0149	235.0745	2350.745
LILRP2	0.0	0.0	0.0	0.0	0.0
LIM2	0.0	0.0	0.0	0.0	0.0
LIMA1	1.3618299999999999	13.6183	136.183	680.915	6809.15
LIMCH1	0.0	0.0	0.0	0.0	0.0
LIMD1	2.1623799999999997	21.6238	216.238	1081.19	10811.9
LIMD2	38.676339999999996	386.7634	3867.634	19338.17	193381.69999999998
LIME1	7.341119999999999	73.4112	734.112	3670.5599999999995	36705.6
LIMK1	5.953110000000001	59.5311	595.311	2976.5550000000003	29765.55
LIMK2	4.7138100000000005	47.1381	471.38100000000003	2356.905	23569.05
LIMS3L	4.63566	46.3566	463.56600000000003	2317.83	23178.3
LIMS2	0.0	0.0	0.0	0.0	0.0
LIMS3	2.1340999999999997	21.340999999999998	213.40999999999997	1067.05	10670.499999999998
LIN28A	0.610741	6.10741	61.0741	305.3705	3053.705
LIN28B	0.0	0.0	0.0	0.0	0.0
LIN37	0.0	0.0	0.0	0.0	0.0
LIN52	0.0	0.0	0.0	0.0	0.0
LIN54	0.8392710000000001	8.392710000000001	83.92710000000001	419.63550000000004	4196.3550000000005
LIN7A	2.03965	20.3965	203.965	1019.8249999999999	10198.25
LIN7B	0.0	0.0	0.0	0.0	0.0
LIN7C	0.47789626397000007	4.7789626397000005	47.789626397000006	238.94813198500003	2389.48131985
LIN9	0.0	0.0	0.0	0.0	0.0
LINGO1	0.0	0.0	0.0	0.0	0.0
LINGO2	0.0	0.0	0.0	0.0	0.0
LINGO3	0.0	0.0	0.0	0.0	0.0
LINGO4	0.0	0.0	0.0	0.0	0.0
LINS1	3.67054	36.7054	367.054	1835.27	18352.699999999997
LIPA	13.559000000000001	135.59	1355.9	6779.5	67795.0
LIPC	0.0	0.0	0.0	0.0	0.0
LIPE	0.6044400000000001	6.0444	60.444	302.22	3022.2000000000003
LIPF	0.0	0.0	0.0	0.0	0.0
LIPG	0.0	0.0	0.0	0.0	0.0
LIPH	0.0	0.0	0.0	0.0	0.0
LIPI	0.0	0.0	0.0	0.0	0.0
LIPJ	0.0	0.0	0.0	0.0	0.0
LIPK	0.0	0.0	0.0	0.0	0.0
LIPM	0.0	0.0	0.0	0.0	0.0
LIPN	0.0	0.0	0.0	0.0	0.0
LIPT1	0.0	0.0	0.0	0.0	0.0
LIPT2	0.0	0.0	0.0	0.0	0.0
LITAF	11.909259229	119.09259229	1190.9259229	5954.6296145	59546.296145
LIX1L	4.226979999999999	42.2698	422.698	2113.49	21134.899999999998
LIX1	0.0	0.0	0.0	0.0	0.0
LLGL1	0.567394	5.67394	56.7394	283.697	2836.97
LLGL2	6.810274557850001	68.1027455785	681.027455785	3405.1372789250004	34051.37278925
LLPH	6.583620000000001	65.8362	658.3620000000001	3291.8100000000004	32918.100000000006
LMAN1L	0.0	0.0	0.0	0.0	0.0
LMAN1	0.9439639999999999	9.439639999999999	94.39639999999999	471.98199999999997	4719.82
LMAN2L	1.07403	10.7403	107.40299999999999	537.015	5370.15
LMAN2	13.183519999999998	131.8352	1318.3519999999999	6591.759999999999	65917.59999999999
LMBR1L	10.337799999999998	103.37799999999999	1033.7799999999997	5168.9	51688.99999999999
LMBR1	1.8390539999999997	18.390539999999998	183.9054	919.5269999999999	9195.269999999999
LMBRD1	6.72081	67.2081	672.081	3360.405	33604.05
LMBRD2	1.43099	14.3099	143.09900000000002	715.495	7154.950000000001
LMCD1	0.0	0.0	0.0	0.0	0.0
LMF1	2.08188	20.8188	208.188	1040.94	10409.4
LMF2	13.5233	135.233	1352.33	6761.650000000001	67616.5
LMLN	0.0	0.0	0.0	0.0	0.0
LMNA	2.29874	22.9874	229.87400000000002	1149.3700000000001	11493.7
LMNB1	3.1576899999999997	31.5769	315.769	1578.845	15788.449999999999
LMNB2	2.5848299999999997	25.8483	258.483	1292.415	12924.15
LMO1	0.0	0.0	0.0	0.0	0.0
LMO2	10.697	106.97	1069.7	5348.5	53485.0
LMO3	0.0	0.0	0.0	0.0	0.0
LMO4	0.9562060000000001	9.56206	95.62060000000001	478.103	4781.030000000001
LMO7	0.312002	3.1200200000000002	31.200200000000002	156.001	1560.0100000000002
LMOD1	0.0	0.0	0.0	0.0	0.0
LMOD2	0.0	0.0	0.0	0.0	0.0
LMOD3	0.0	0.0	0.0	0.0	0.0
LMTK2	0.810754	8.10754	81.0754	405.377	4053.77
LMTK3	0.0	0.0	0.0	0.0	0.0
LMX1A	0.0	0.0	0.0	0.0	0.0
LMX1B	0.0	0.0	0.0	0.0	0.0
LNP1	0.0	0.0	0.0	0.0	0.0
LNPEP	2.14935	21.4935	214.935	1074.675	10746.75
LNX1	1.03339	10.3339	103.339	516.6949999999999	5166.95
LNX2	0.0	0.0	0.0	0.0	0.0
ZBTB11-AS1	0.0	0.0	0.0	0.0	0.0
FAM86JP	0.0	0.0	0.0	0.0	0.0
SLCO4A1-AS1	0.0	0.0	0.0	0.0	0.0
TMPO-AS1	0.0	0.0	0.0	0.0	0.0
ACVR2B-AS1	0.0	0.0	0.0	0.0	0.0
HPN-AS1	0.0	0.0	0.0	0.0	0.0
SRRM2-AS1	1.8049700000000002	18.0497	180.497	902.4850000000001	9024.85
GPR158-AS1	0.0	0.0	0.0	0.0	0.0
MAPT-AS1	0.0	0.0	0.0	0.0	0.0
ARRDC3-AS1	1.13445	11.3445	113.445	567.225	5672.25
LINC01126	0.0	0.0	0.0	0.0	0.0
URAHP	1.84103	18.4103	184.103	920.515	9205.15
SNAP47	0.0	0.0	0.0	0.0	0.0
MAPT-IT1	0.0	0.0	0.0	0.0	0.0
CCDC166	0.0	0.0	0.0	0.0	0.0
LINC00552	0.0	0.0	0.0	0.0	0.0
PARD6G-AS1	0.0	0.0	0.0	0.0	0.0
AGAP2-AS1	0.0	0.0	0.0	0.0	0.0
SMIM6	0.0	0.0	0.0	0.0	0.0
CCDC183-AS1	0.987262	9.87262	98.72619999999999	493.631	4936.3099999999995
LINC00893	0.0	0.0	0.0	0.0	0.0
MZF1-AS1	0.0	0.0	0.0	0.0	0.0
FAM83A-AS1	0.0	0.0	0.0	0.0	0.0
NPIPB5	23.99511	239.9511	2399.511	11997.555	119975.55
TEKT4P2	2.11371	21.1371	211.371	1056.855	10568.55
PAXIP1-AS2	2.8313300000000003	28.3133	283.13300000000004	1415.6650000000002	14156.650000000001
MRPL23-AS1	0.0	0.0	0.0	0.0	0.0
LINC01134	0.46136499999999997	4.61365	46.1365	230.6825	2306.825
UXT-AS1	0.0	0.0	0.0	0.0	0.0
MAP3K14-AS1	0.0	0.0	0.0	0.0	0.0
JHDM1D-AS1	0.990357	9.90357	99.0357	495.1785	4951.785
LINC01119	0.0	0.0	0.0	0.0	0.0
NDUFB2-AS1	0.0	0.0	0.0	0.0	0.0
CHKB-AS1	0.0	0.0	0.0	0.0	0.0
TEX36-AS1	0.0	0.0	0.0	0.0	0.0
LINC00426	0.0	0.0	0.0	0.0	0.0
DCTN1-AS1	0.0	0.0	0.0	0.0	0.0
RAMP2-AS1	0.0	0.0	0.0	0.0	0.0
ZFHX4-AS1	0.0	0.0	0.0	0.0	0.0
LINC00704	0.0	0.0	0.0	0.0	0.0
PCED1B-AS1	3.34238	33.4238	334.238	1671.19	16711.9
BCDIN3D-AS1	1.52393	15.2393	152.393	761.965	7619.65
ANKRD66	0.0	0.0	0.0	0.0	0.0
MAN1B1-AS1	1.6520299999999999	16.5203	165.20299999999997	826.015	8260.15
RASAL2-AS1	0.0	0.0	0.0	0.0	0.0
LINC00882	0.0	0.0	0.0	0.0	0.0
SLC25A5-AS1	0.0	0.0	0.0	0.0	0.0
LINC01257	0.0	0.0	0.0	0.0	0.0
LINC00284	0.0	0.0	0.0	0.0	0.0
METTL21EP	0.0	0.0	0.0	0.0	0.0
LINC00661	0.0	0.0	0.0	0.0	0.0
LINC00628	0.0	0.0	0.0	0.0	0.0
CEP83-AS1	0.0	0.0	0.0	0.0	0.0
A2M-AS1	0.0	0.0	0.0	0.0	0.0
LINC00934	0.0	0.0	0.0	0.0	0.0
LINC00410	0.0	0.0	0.0	0.0	0.0
ZNF280D	1.55679187913	15.5679187913	155.679187913	778.395939565	7783.95939565
LINC00924	0.0	0.0	0.0	0.0	0.0
SSTR5-AS1	0.0	0.0	0.0	0.0	0.0
ILF3-AS1	6.973879999999999	69.7388	697.3879999999999	3486.94	34869.4
TPM3P9	2.3822900000000002	23.8229	238.229	1191.145	11911.45
LINC00906	0.0	0.0	0.0	0.0	0.0
LINC00662	0.0	0.0	0.0	0.0	0.0
CHIAP2	0.0	0.0	0.0	0.0	0.0
LINC00896	0.0	0.0	0.0	0.0	0.0
LINC01102	0.0	0.0	0.0	0.0	0.0
RAB6C	0.0	0.0	0.0	0.0	0.0
LINC00635	0.0	0.0	0.0	0.0	0.0
LINC00691	0.0	0.0	0.0	0.0	0.0
SLC25A48	0.0	0.0	0.0	0.0	0.0
LINC00689	0.0	0.0	0.0	0.0	0.0
LINC00964	0.0	0.0	0.0	0.0	0.0
LINC00599	0.0	0.0	0.0	0.0	0.0
LINC00961	0.0	0.0	0.0	0.0	0.0
USP27X-AS1	1.03194	10.3194	103.194	515.97	5159.7
NBPF11	6.07683	60.7683	607.683	3038.415	30384.15
AADACP1	0.0	0.0	0.0	0.0	0.0
PAXIP1-AS1	2.08234	20.8234	208.23399999999998	1041.17	10411.699999999999
ADCY10P1	1.09693	10.9693	109.69300000000001	548.465	5484.650000000001
SMIM13	0.0	0.0	0.0	0.0	0.0
MIR9-3HG	0.0	0.0	0.0	0.0	0.0
LINC00879	0.0	0.0	0.0	0.0	0.0
LINC01018	0.0	0.0	0.0	0.0	0.0
MIR4697HG	1.7145199999999998	17.1452	171.452	857.26	8572.6
LINC00294	1.55562	15.5562	155.562	777.8100000000001	7778.1
C1RL-AS1	4.644533	46.44533	464.4533	2322.2664999999997	23222.665
LINC00592	0.0	0.0	0.0	0.0	0.0
LINC00926	2.5029399999999997	25.0294	250.29399999999998	1251.47	12514.699999999999
LINC00922	0.0	0.0	0.0	0.0	0.0
LINC01566	0.0	0.0	0.0	0.0	0.0
TMEM235	0.0	0.0	0.0	0.0	0.0
YWHAEP7	0.0	0.0	0.0	0.0	0.0
CYP4F35P	0.0	0.0	0.0	0.0	0.0
LINC00908	0.0	0.0	0.0	0.0	0.0
LINC01226	0.0	0.0	0.0	0.0	0.0
LINC00494	0.0	0.0	0.0	0.0	0.0
AATBC	2.7158060064000002	27.158060064	271.58060064	1357.9030032	13579.030032
TTC28-AS1	0.44648449999999995	4.4648449999999995	44.64845	223.24224999999998	2232.4224999999997
LINC00486	0.0	0.0	0.0	0.0	0.0
LINC00636	0.0	0.0	0.0	0.0	0.0
LINC00606	0.0	0.0	0.0	0.0	0.0
LINC00620	0.0	0.0	0.0	0.0	0.0
LINC00698	0.0	0.0	0.0	0.0	0.0
LINC01091	0.0	0.0	0.0	0.0	0.0
RPL34-AS1	0.0	0.0	0.0	0.0	0.0
LINC01098	0.0	0.0	0.0	0.0	0.0
LY86-AS1	0.0	0.0	0.0	0.0	0.0
PACRG-AS1	0.0	0.0	0.0	0.0	0.0
HLA-F-AS1	1.0905900000000002	10.9059	109.05900000000001	545.2950000000001	5452.950000000001
INHBA-AS1	0.0	0.0	0.0	0.0	0.0
SLC26A4-AS1	0.0	0.0	0.0	0.0	0.0
LINC01591	0.0	0.0	0.0	0.0	0.0
FIRRE	0.65215	6.5215	65.215	326.075	3260.75
CPS1-IT1	0.0	0.0	0.0	0.0	0.0
KRTAP5-AS1	0.0	0.0	0.0	0.0	0.0
LINC01089	13.585299999999998	135.85299999999998	1358.5299999999997	6792.649999999999	67926.49999999999
LINC00667	2.88804	28.8804	288.80400000000003	1444.02	14440.2
LINC01140	0.0	0.0	0.0	0.0	0.0
LINC01139	0.0	0.0	0.0	0.0	0.0
LINC00634	0.0	0.0	0.0	0.0	0.0
LINC00298	0.0	0.0	0.0	0.0	0.0
GAS2L1P2	0.0	0.0	0.0	0.0	0.0
C16orf96	0.0	0.0	0.0	0.0	0.0
DUBR	0.0	0.0	0.0	0.0	0.0
LINC00442	0.0	0.0	0.0	0.0	0.0
ANKRD18DP	0.0	0.0	0.0	0.0	0.0
FAM86EP	0.0	0.0	0.0	0.0	0.0
NANOGNB	0.0	0.0	0.0	0.0	0.0
FAM228B	3.9694899999999995	39.6949	396.94899999999996	1984.745	19847.449999999997
AATK-AS1	0.0	0.0	0.0	0.0	0.0
SMIM1	0.0	0.0	0.0	0.0	0.0
TMEM247	0.0	0.0	0.0	0.0	0.0
PROB1	0.0	0.0	0.0	0.0	0.0
NUPR2	0.0	0.0	0.0	0.0	0.0
LINC00937	5.54026	55.4026	554.026	2770.13	27701.3
PTGES2-AS1	0.0	0.0	0.0	0.0	0.0
UBAP1L	2.04153	20.4153	204.153	1020.7649999999999	10207.65
LINC00909	0.6649480000000001	6.6494800000000005	66.4948	332.47400000000005	3324.7400000000002
LINC01144	1.41476	14.1476	141.476	707.38	7073.8
GBP1P1	2.03215	20.3215	203.215	1016.075	10160.75
LRRC74B	0.0	0.0	0.0	0.0	0.0
MIRLET7BHG	0.0	0.0	0.0	0.0	0.0
MBNL1-AS1	0.0	0.0	0.0	0.0	0.0
LRRD1	0.0	0.0	0.0	0.0	0.0
LINC00998	0.0	0.0	0.0	0.0	0.0
ATP6V0E2-AS1	0.786752	7.86752	78.6752	393.376	3933.7599999999998
ZNF674-AS1	1.7300799999999998	17.3008	173.00799999999998	865.04	8650.4
CDIPT-AS1	0.0	0.0	0.0	0.0	0.0
HNRNPCL2	0.0	0.0	0.0	0.0	0.0
LINC01124	0.0	0.0	0.0	0.0	0.0
THUMPD3-AS1	1.96299	19.6299	196.29899999999998	981.495	9814.949999999999
SMIM4	0.0	0.0	0.0	0.0	0.0
GUSBP5	0.0	0.0	0.0	0.0	0.0
LINC00602	0.0	0.0	0.0	0.0	0.0
CTAGE15	0.0	0.0	0.0	0.0	0.0
ANKRD65	1.6878906194999999	16.878906195	168.78906195	843.94530975	8439.4530975
LINC00152	5.62167	56.2167	562.167	2810.835	28108.350000000002
UBA6-AS1	0.0	0.0	0.0	0.0	0.0
ANGPTL8	0.0	0.0	0.0	0.0	0.0
PGM5-AS1	0.0	0.0	0.0	0.0	0.0
BRI3BPP1	0.0	0.0	0.0	0.0	0.0
C18orf42	0.0	0.0	0.0	0.0	0.0
SMIM5	0.0	0.0	0.0	0.0	0.0
CCDC168	0.0	0.0	0.0	0.0	0.0
SCGB1B2P	0.0	0.0	0.0	0.0	0.0
LINC01128	0.0	0.0	0.0	0.0	0.0
SMIM10	0.0	0.0	0.0	0.0	0.0
LINC00461	0.0	0.0	0.0	0.0	0.0
FAM86C2P	1.4165699999999999	14.1657	141.65699999999998	708.285	7082.849999999999
C3orf84	0.0	0.0	0.0	0.0	0.0
LYPD8	0.0	0.0	0.0	0.0	0.0
FAM227A	0.0	0.0	0.0	0.0	0.0
LINC00598	0.0	0.0	0.0	0.0	0.0
EMBP1	0.0	0.0	0.0	0.0	0.0
GMNC	0.0	0.0	0.0	0.0	0.0
LINC00657	10.1572	101.572	1015.72	5078.6	50786.0
HNRNPCL3	0.0	0.0	0.0	0.0	0.0
PAX8-AS1	1.17502	11.7502	117.502	587.51	5875.099999999999
CD27-AS1	0.0	0.0	0.0	0.0	0.0
